Page number,City,Neighborhood,Size,Number of rooms,Floor number,Taxes,Price,Room mates,Furniture,Elevator,Air conditioner,Parking,Balcony,Bars,Shelter,Storeroom,Renovated,Boiler,Pets allowed
683243,טבריה,דון יוסף נשיא,90,3,0,700,3000,0,1,0,1,1,1,0,1,1,1,1,0
683242,תל אביב יפו,יד אליהו,60,2,0,1,3750,0,0,0,1,0,1,1,0,0,0,1,0
683241,מגדל העמק,מרכז העיר,48,3,1,0,1900,0,1,0,1,1,0,0,0,0,1,0,0
683240, אזור,לא ידוע,87,3,0,0,4100,0,0,0,1,0,0,0,0,0,1,1,0
683239,חיפה,קרית שפרינצק,70,3,1,0,3500,0,0,0,1,1,0,1,0,0,1,0,0
683238,רמלה,גיורא,74,3,3,263,3400,0,1,0,1,1,0,0,0,0,1,1,0
683237,גבעתיים,הלמד הא,75,3,1,765,6900,0,0,0,1,0,0,0,0,0,1,0,0
683236,באר שבע,מרכז אזרחי,40,2,0,0,2000,0,1,0,1,1,0,0,0,0,0,0,0
683235,רמת גן,תל בנימין,140,55,0,1600,10540,0,0,0,1,1,1,0,0,0,1,0,0
683234,רמת גן,תל בנימין,140,55,0,1600,10540,0,0,0,1,1,1,0,0,0,1,0,0
683232,עתלית,עתלית הישנה,65,35,3,0,2200,1,1,0,1,1,0,0,0,0,0,0,0
683230,אזור,הרצל,68,2,2,620,3960,0,0,0,1,1,0,0,0,0,1,1,1
683229,אשדוד,רובע ב',48,25,3,0,3000,1,1,0,1,0,0,1,0,0,0,1,0
683228,קרית מוצקין,מוצקין הותיקה,84,3,2,900,2800,1,0,0,1,1,0,1,0,1,1,1,0
683227,עפולה,מרכז העיר,100,4,7,200,3500,0,1,1,1,1,1,0,1,1,1,1,0
683226,בת ים,רמת יוסף,77,35,1,800,,0,0,0,1,1,0,1,0,0,1,1,0
683223,חיפה,בת גלים,85,3,3,700,3500,0,0,0,1,0,1,0,0,0,1,1,0
683220,ראשון לציון,דירה 4 חדרים,120,,5,1100,5700,0,0,1,1,1,1,0,0,0,1,0,0
683218,רחובות,אושיות,65,3,2,0,3500,0,1,0,1,1,1,0,0,0,1,1,0
683217,בת ים,רמת יוסף,45,2,1,430,3000,0,1,0,1,1,1,0,0,0,0,0,0
683215,הרצליה,הרצליה הירוקה,105,5,5,1050,7800,0,1,1,1,1,1,0,0,0,1,0,1
683214,קרית ביאליק,סביניה,100,35,3,0,3600,0,0,1,1,1,1,0,0,1,0,1,1
683213,קרית ביאליק,סביניה,100,35,3,0,3600,0,0,1,1,1,1,0,0,1,0,1,1
683212,רמת גן,שנקר,65,2,2,550,4250,1,1,0,1,1,1,1,0,0,0,1,1
683211,אור יהודה,בית בפארק,130,4,7,0,6200,0,0,1,1,1,1,0,1,0,0,1,0
683210,קרית גת,הרימון,110,4,3,500,4400,1,1,1,1,1,1,0,1,1,1,1,1
683209,נתניה,נאות הרצל,85,3,0,0,3700,1,1,0,1,1,0,1,0,0,1,1,1
683208,קרית ים,קרית ים ג',45,2,1,0,2300,0,1,0,1,1,0,0,0,0,1,1,1
683205,אשקלון,עיר ימים,78,3,1,0,4000,0,0,1,1,1,1,0,1,1,0,1,1
683201,אור עקיבא,אור עקיבא הישנה,68,3,4,0,2500,0,1,0,1,1,0,0,0,0,1,1,0
683200,אור עקיבא,אור עקיבא הישנה,68,3,4,0,2500,0,1,0,1,1,0,0,0,0,1,1,0
683199,אור עקיבא,אור עקיבא הישנה,68,3,4,0,2500,0,1,0,1,1,0,0,0,0,1,1,0
683198,אור עקיבא,אור עקיבא הישנה,68,3,4,0,2500,0,1,0,1,1,0,0,0,0,1,1,0
683192,הרצליה,הרצליה הירוקה,38,2,0,240,4000,0,0,0,1,1,0,0,0,0,1,0,0
683189,רמת גן,רמת עמידר,68,3,3,690,5000,1,1,0,1,1,1,0,0,0,1,1,1
683186,מרכז העיר,מרכז העיר,110,45,2,0,4500,0,1,1,1,1,0,0,0,0,0,0,0
683183,פתח תקווה,שיפר,50,2,0,360,3500,0,0,1,1,1,1,0,1,0,0,1,0
683178,תל אביב יפו,מכללת יפו תל אביב,70,3,2,400,4750,0,1,0,1,0,1,1,0,0,1,1,0
683167,רחובות,מרכז,70,25,2,0,3500,0,1,1,1,1,0,0,0,0,1,1,0
683166,חיפה,רמות רמז,60,3,0,512,2850,0,0,0,1,0,0,0,0,0,0,0,0
683164,באר שבע,ג,80,3,3,550,2500,1,1,0,1,1,0,0,0,0,0,1,0
683163,נשר,רמות יצחק,80,3,2,450,3300,0,0,0,1,1,1,0,0,1,1,1,0
683162,נשר,רמות יצחק,80,3,2,450,3300,0,0,0,1,1,1,0,0,1,1,1,0
683161,רמת גן,הבילויים,95,4,3,0,6800,0,0,1,1,1,0,0,0,0,1,1,0
683160,חולון,רסקו ג',50,25,0,0,3300,0,1,0,1,0,1,0,0,0,0,1,0
683158,תל אביב יפו,לב העיר,70,25,2,380,8500,0,1,0,1,0,0,1,0,0,1,1,1
683157,חדרה ,חדרה מול העירייה,110,3,3,0,650,0,0,0,1,1,0,1,0,0,0,0,0
683140,בת ים,מרכז,100,35,3,1000,2250,1,1,1,1,1,0,1,0,0,1,0,0
683137,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683136,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683135,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683134,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683133,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683132,חחחחחחחחח,לחחחחחחח,5666,,0,77777,67777,0,0,0,0,0,0,0,0,0,0,0,0
683128,אחוה יעקב,קרית אלון,35,1,0,0,2500,0,1,0,1,1,0,1,0,0,1,1,0
683127,חיפה,נווה שאנן,80,35,3,680,2200,0,0,0,1,0,1,0,0,0,0,1,0
683126,פתח תקווה,תקומה,70,3,1,0,4100,0,0,0,1,0,0,0,0,0,1,1,1
683125,חיפה,מרכז,70,3,0,0,3000,1,1,0,1,1,1,0,0,0,0,1,0
683123,פתח תקווה,"סביבת בי""ח השרון",80,3,3,950,3500,1,0,0,1,0,1,1,0,0,0,1,0
683122,באר שבע,שכונת הפארק,125,5,6,0,4200,0,0,1,1,1,1,0,1,0,0,1,0
683121,חיפה,נווה שאנן,80,35,3,680,2200,0,0,0,1,0,1,0,0,0,0,1,0
683120,חולון,נאות רחל,88,35,2,630,3900,1,1,0,1,1,1,0,0,0,0,1,0
683106,נתניה,מרכז,115,45,1,1300,4700,0,0,1,1,1,1,1,0,1,1,1,0
683105,כפר סבא,מרכז,143,4,2,1200,6500,0,1,1,1,1,1,0,1,1,0,1,0
683104,ירושלים,קטמונים,42,2,1,0,3900,0,1,0,1,1,1,0,0,0,0,0,0
683103,קיסריה,נאות גולף,28,1,3,340,2500,0,1,1,1,1,0,0,1,0,0,0,0
683102,פרדס חנה - כרכור,חלומות כרכור,120,5,1,5000,5000,0,0,1,1,1,1,0,1,1,1,1,0
683101,הרצליה,קלישר,30,15,2,0,3500,0,1,0,1,0,0,0,0,0,0,1,0
683100,רמת גן,מרכז,90,35,0,0,5300,1,0,0,1,0,0,1,0,0,1,1,0
683099,באר שבע,מרכז אזרחי,108,3,8,0,4000,1,1,1,1,1,1,0,1,0,0,0,0
683095,חחחחחח,צצצצממ,5555,,0,5543,44333,0,0,1,0,0,0,0,0,0,0,0,1
683093,ראשון לציון,נוה הדרים ,75,3,1,0,5000,0,0,0,1,1,1,0,0,0,1,1,0
683092,ראשון לציון,נוה הדרים ,75,3,1,0,5000,0,0,0,1,1,1,0,0,0,1,1,0
683090,חולון,מרכז,12,1,0,100,1600,0,1,0,1,0,0,1,0,0,0,1,0
683088,ירושלים,קרית יובל,59,2,8,0,2650,0,1,1,1,1,0,0,0,1,1,0,0
683087,נתניה,קרית נורדאו,70,3,2,390,4000,0,1,0,1,1,0,1,0,0,1,1,0
683085,בית שמש,רמה ד' 3,119,5,2,0,4200,0,1,1,1,1,1,1,1,0,0,1,0
683084,חיפה,תל עמל,85,3,3,0,1800,0,1,0,1,1,1,0,0,0,0,0,0
683079,jחיפה,נווה שאנן,65,3,3,0,2500,0,1,0,1,0,0,0,0,0,0,1,0
683078,כפר סבא,מרכז,143,4,2,1200,6500,0,1,1,1,1,1,0,1,1,0,1,0
683077,בת ים,לב העיר,95,35,2,1000,4500,0,0,0,1,1,1,0,0,0,1,1,0
683076,חריש,בצוותא,124,5,1,0,2500,0,0,1,1,1,1,0,1,1,1,1,0
683074,יהוד,יהוד,55,2,1,0,3300,0,0,0,1,0,1,1,0,0,0,1,0
683073,הרצליה,גליל ים,100,4,7,0,8000,0,0,1,1,1,1,0,1,0,0,1,0
683071,נס הרים,מושב,70,3,0,0,3600,0,1,0,1,1,0,1,0,0,1,1,0
683065,חולון,ח 300,110,4,2,0,7000,1,1,1,1,1,1,1,1,1,1,1,1
683064,חולון,ח 300,110,4,2,0,7000,1,1,1,1,1,1,1,1,1,1,1,1
683063,שדרות,בן גוריון,104,4,1,0,2700,1,0,0,1,1,1,1,1,0,0,1,1
683061,תל אביב יפו,דירה 4 חדרים,114,,4,0,15000,0,0,1,1,1,1,0,1,0,0,0,0
683055,חולון,קרית בן גוריון,100,4,1,0,4900,0,1,1,1,1,0,1,0,0,0,1,0
683054,קרית מלאכי,אזור תעשייה,80,2,0,1,2600,0,1,0,1,1,1,1,0,1,1,1,1
683053,קרית מלאכי,הרצל,80,25,0,1,2500,0,1,0,1,0,1,1,0,1,1,1,0
683052,תל אביב יפו,רמת אביב,120,45,0,0,8800,0,1,1,1,1,1,1,1,1,1,1,0
683050,בת ים,רמת הנשיא,55,3,3,0,4000,0,0,0,1,1,0,1,0,0,0,1,0
683049,ראשון לציון,רמז,75,35,3,0,4600,0,0,1,1,0,0,0,0,0,0,0,0
683048,ראשון לציון,רמז,75,35,3,0,4600,0,0,1,1,0,0,0,0,0,0,0,0
683033,ראשון לציון,כצנלסון,75,3,2,650,4250,1,0,0,1,1,1,0,0,0,1,1,0
683027,ירושלים,תלפיות,60,3,0,1,4100,1,0,0,1,0,0,1,0,0,1,1,0
683026,תל אביב יפו,אפקה,120,4,0,0,10500,0,0,0,1,1,1,0,0,0,0,0,0
683025,ירושלים,תלפיות,60,3,0,0,4100,0,0,0,1,0,0,1,0,0,1,1,0
683024,באר שבע,א,125,4,1,0,3800,1,1,1,1,1,1,0,1,1,1,0,1
683023,ירושלים,מקור ברוך,100,4,3,0,8500,1,0,0,1,1,1,1,0,0,1,1,0
683020,חולון,נאות רחל,85,4,2,0,4350,1,0,0,1,1,0,1,0,0,0,1,1
683018,חולון,נאות רחל,85,4,0,0,4350,1,0,0,1,1,0,1,0,0,0,1,1
683016,תל אביב יפו,נוה חן,80,4,3,0,6000,0,0,0,1,0,1,0,1,0,1,1,0
683015,תל אביב יפו,העיר הלבנה,55,25,0,0,5900,0,0,0,1,0,1,1,0,0,0,0,0
683014,ראשון לציון,אברמוביץ,100,3,3,0,4300,0,1,0,1,0,1,0,0,0,1,0,0
683013,קרית ביאליק,סביניה,120,3,2,850,2900,0,0,0,1,1,1,0,0,0,0,1,0
683012,בית שמש,נווה שמיר,120000,4,2,0,5500,0,0,1,1,1,1,1,1,1,1,1,0
683011,רחובות,ללא,75,3,4,900,4350,1,1,1,1,1,1,0,0,0,1,1,0
683010,בת ים,מרכז,77,2,0,0,3700,1,0,0,1,0,0,0,0,0,0,0,1
683009,קרית מוצקין,לב מוצקין,70,3,1,400,2800,0,0,0,1,1,0,1,0,1,1,1,0
683008,תל אביב יפו,לב העיר,30,1,0,150,2750,0,1,0,1,0,0,0,0,0,0,0,0
683007,ירושלים,גונן,30,15,0,200,2700,0,1,0,1,1,1,1,0,0,1,0,0
683006,סמילנסקי,סמילנסקי,50,2,3,0,2800,0,1,0,1,0,0,0,0,0,0,1,0
683005,נתניה,סמילנסקי,50,2,3,0,2800,0,1,0,1,0,0,0,0,0,1,1,0
683004,יבנה,נאות שז``ר,100,5,4,350,3700,0,0,0,1,1,0,0,0,0,1,1,1
683003,יבנה,נאות שז``ר,100,5,4,350,3700,0,0,0,1,1,0,0,0,0,1,1,1
683002,יבנה,נאות שז``ר,100,5,4,350,3700,0,0,0,1,1,0,0,0,0,1,1,1
683001,באר שבע,יוספטל,75,2,3,0,2100,0,1,0,1,1,0,1,0,0,1,1,1
683000,כפר סבא,יוספטל,65,3,4,500,2800,1,0,0,0,0,1,0,0,0,0,0,0
682999,חיפה,רמז,50,2,1,300,2500,0,1,0,1,1,0,1,0,0,0,1,0
682998,קרית מלאכי,ליד רחוב ויצמן,80,3,1,250,2450,0,0,0,1,1,1,0,1,0,1,1,0
682996,צפת,מרכז העיר,60,3,2,300,2900,0,1,0,1,1,0,1,0,0,0,0,1
682994,תל אביב יפו,מרכז,70,2,1,0,7000,0,1,0,1,0,0,0,0,0,0,0,0
682992,בת ים,רמת הנשיא,74,35,2,760,4000,0,1,0,1,1,0,1,0,0,0,1,0
682991,חיפה,רמת שאול,70,25,0,360,3300,1,1,0,1,1,0,0,0,0,0,0,0
682990,אשקלון,אגמים,125,5,6,0,5400,0,0,1,1,1,1,0,1,0,0,1,1
682989,חיפה,סביוני דניה,150,4,0,0,5200,0,1,1,1,1,1,0,0,1,1,0,0
682988,חיפה,סביוני דניה,150,4,0,0,5200,0,1,1,1,1,1,0,0,1,1,0,0
682986,רעננה,רעננה,60,3,4,500,4500,0,1,1,1,1,0,0,0,0,1,0,0
682983,תל אביב יפו,עיריית תל אביב,150,45,1,0,7500,1,1,0,1,0,1,1,0,0,0,1,1
682982,חולון,תל גיבורים,55,3,3,350,,1,0,0,1,1,0,1,0,0,1,1,1
682981,חולון,תל גיבורים,55,3,3,350,,1,0,0,1,1,0,1,0,0,1,1,1
682980,תל אביב יפו,נוה חן,71,3,4,0,5000,0,0,1,1,1,1,1,0,0,0,0,0
682979,תל אביב יפו,נווה חן,71,3,4,0,5000,0,0,1,1,1,1,1,0,0,0,0,0
682978,תל אביב יפו,נווה חן,71,3,4,0,5000,0,0,1,1,1,1,1,0,0,0,0,0
682976,אור עקיבא,אור ים,121,5,3,0,4400,0,0,1,1,1,1,0,1,1,0,1,0
682975,הרצליה,יד התשעה,55,3,2,500,3600,0,1,0,1,1,0,1,0,0,1,1,1
682974,הרצליה,יד התשעה,55,3,2,500,3600,0,1,0,1,1,0,1,0,0,1,1,1
682969,ראשון לציון,רמז,90,4,3,800,5300,0,1,1,1,1,1,0,0,0,1,1,0
682968,אור יהודה,בית בפארק,159,6,3,2200,7300,0,0,1,1,1,1,0,1,1,0,1,0
682962,חיפה,נווה שאנן,75,3,1,600,2800,0,1,0,1,1,1,1,0,0,1,1,0
682961,חיפה,חדר,65,25,3,380,2150,1,1,0,1,0,0,1,0,0,1,1,0
682960,חיפה,חדר,65,25,3,380,2150,1,1,0,1,0,0,1,0,0,1,1,0
682955,ירושלים,קטמונים,70,3,2,0,3600,0,1,0,1,0,1,0,0,0,0,1,0
682944,באר שבע,ג,70,3,0,500,2500,0,1,0,1,1,0,0,0,0,1,1,0
682940,תל אביב יפו,הצפון הישן,82,3,2,0,7200,1,1,1,1,0,1,0,0,0,1,0,1
682936,חיפה,הדר,65,2,2,0,2500,0,0,0,1,0,1,0,0,0,0,0,0
682935,קרית מוצקין,נווה גנים,100,4,4,1088,4000,0,0,1,1,1,1,0,1,1,1,1,0
682933,טירת כרמל,וייצמן,60,3,2,0,60,0,1,0,1,1,0,1,0,0,1,1,0
682932,אשקלון,שמשון,80,3,1,0,3000,0,0,0,1,1,0,1,0,0,1,0,0
682931,חריש,בצוותא,124,5,0,0,2500,1,0,1,1,1,1,0,1,1,0,1,0
682930,יוקנעם,נוף לכרמל,60,3,2,0,2500,0,0,0,1,1,1,0,0,0,1,1,0
682929,תל אביב יפו,יפו ג' - נווה גולן,60,2,2,0,3900,0,1,0,1,1,0,0,0,0,1,1,1
682928,פתח תקווה,מרכז,20,1,1,0,2450,1,0,0,1,1,0,0,0,0,0,1,0
682927,הרצליה,מרכז העיר,104,45,5,700,7800,0,0,1,1,1,0,0,0,0,1,0,0
682920,אור יהודה,בית בפארק,150,6,1,0,7200,1,0,1,1,1,1,0,1,1,0,1,0
682915,תל אביב יפו,מונטיפיורי,110,45,3,980,11900,1,0,1,1,1,1,1,1,0,1,0,1
682911,קרית ים,קרית ים א',45,2,1,418,2000,0,1,0,1,1,0,0,0,0,1,0,1
682907,באר שבע,ו החדשה,72,3,2,250,2000,0,1,0,1,1,1,0,0,0,0,0,0
682905,חיפה,קרית שפרינצק,65,3,1,300,2500,1,1,0,1,1,0,0,0,0,1,1,1
682904,בית שמש,רמת בית שמש ד' 2,120,5,0,300,4500,0,1,1,1,1,1,1,1,1,0,1,0
682903,חיפה,רוממה הישנה,70,3,7,630,3400,0,1,1,1,1,0,1,0,1,1,1,1
682902,חיפה,נווה שאנן,60,3,0,600,3100,0,0,1,1,1,0,0,1,1,0,1,0
682901,חיפה,רמת הדר,50,3,0,0,2700,1,0,1,1,1,0,0,0,0,1,0,1
682900,חיפה,רמת הדר,50,3,0,0,3000,0,0,0,1,1,0,0,0,0,0,0,0
682899,חיפה,אחוזה,101,45,2,1350,4950,1,0,0,1,1,0,0,0,1,1,0,1
682897,נתניה,קרית נורדאו,65,3,2,400,3850,0,0,0,1,1,0,0,0,0,1,1,0
682896,נתניה,קרית השרון,80,3,1,0,4200,0,0,1,1,1,1,1,1,0,0,1,0
682894,לוד,גני אביב,70,3,1,115,3000,0,1,0,1,1,0,1,1,0,1,1,0
682893,חולון,ג'סי כהן,55,3,4,300,3200,0,1,0,1,1,0,0,0,0,1,1,0
682891,ירושלים,קרית משה,50,3,2,620,4000,1,1,0,0,1,0,1,0,0,1,1,0
682890,תל אביב יפו,הבימה,65,2,0,0,6500,0,1,1,1,1,1,0,1,1,1,0,1
682885,ירושלים,טלביה,100,3,0,0,7200,1,0,0,1,1,1,0,0,0,0,1,1
682883,חיפה,אחוזה,90,55,0,750,5300,1,1,0,1,1,0,1,0,0,1,1,0
682882,חיפה,אחוזה,90,55,0,750,5300,1,1,0,1,1,0,1,0,0,1,1,0
682881,הדר,הדר,28,15,0,220,1300,0,1,0,1,1,1,1,0,0,0,0,0
682880,ירושלים,ארמון הנציב,60,3,1,0,3500,1,0,0,0,1,0,0,0,0,0,1,0
682879,חיפה,מרכז הכרמל,90,25,2,800,2800,0,1,0,1,1,1,0,0,1,0,1,1
682878,נתניה,אום חלד,110,3,3,1500,3800,0,0,1,1,1,1,0,0,0,0,0,0
682870,פרדס חנה - כרכור,נווה פרדסים,100,4,1,650,3700,0,0,1,1,1,1,0,1,0,1,1,0
682868,פתח תקווה,שיפר,50,2,3,360,3500,0,0,1,1,1,1,0,1,0,0,1,0
682866,בת ים,מרכז,45,2,1,450,3250,0,0,0,1,0,1,1,0,0,1,1,1
682865,חולון,שיכון ותיקים,50,2,2,0,3700,0,1,0,1,1,1,0,0,0,1,1,0
682864,באר שבע,ד,22,2,0,0,1900,0,1,0,1,1,1,1,0,0,1,1,1
682863,קרית חיים,קרית חיים מזרחית,45,2,4,20,2120,1,1,0,1,1,0,1,0,0,1,0,0
682862,קרית ים,קרית ים ב',58,3,4,0,1700,0,0,0,1,1,0,1,0,0,0,0,0
682861,חולון,אגרובנק,83,35,4,850,4600,0,1,1,1,1,0,0,0,0,1,1,1
682860,ראשון לציון,נאות שקמה,97,4,8,0,6400,1,1,1,1,1,1,0,1,0,1,0,0
682848,חיפה,2,120,4,1,0,4500,0,0,1,1,1,1,0,0,0,1,0,0
682845,חיפה,רמת בגין,120,4,1,0,4500,0,1,1,1,1,1,0,0,0,1,0,0
682837,ירושלים,תלפיות,55,2,2,600,3950,0,1,0,1,1,0,0,0,0,0,1,0
682836,ראשון לציון,מרכז,50,2,2,0,3750,0,1,0,1,1,0,0,0,0,1,0,1
682835,חיפה,קרית אליעזר,90,35,2,700,1170,1,1,0,1,1,1,0,0,0,0,0,0
682834,באר שבע,ו`,75,3,6,620,2630,1,0,1,1,1,0,0,0,0,1,1,0
682832,תל אביב יפו,"נווה צה""ל",90,5,2,500,550,0,1,0,1,1,0,1,0,0,0,1,0
682829,נתניה,ברודצקי,55,2,0,640,3000,0,1,0,1,1,0,1,0,0,1,1,0
682828,כרמיאל,טנה,70,3,3,0,2200,0,1,0,1,0,0,0,0,0,1,1,0
682826,אור ים,אור ים,80,3,3,0,3600,0,0,1,1,1,1,0,1,1,0,1,1
682825,אור עקיבא,אור ים,80,3,3,0,3600,0,0,1,1,1,1,0,1,1,0,1,1
682824,בת ים, ניצנה,90,3,0,0,4700,0,1,1,1,0,0,0,0,0,1,1,0
682821,קרית מוצקין,נווה גנים,104,4,4,1000,4000,0,1,1,1,1,1,0,1,1,0,1,0
682820,חולון,שכונת עם,85,2,0,0,3700,1,1,0,1,1,1,0,0,0,1,1,1
682811,בת ים,לב העיר,93,4,2,0,5250,0,0,0,1,1,0,0,0,0,1,1,0
682809,צפון תל אביב הישן,תל אביב,0,25,1,1,6500,0,0,1,1,0,0,1,0,0,1,0,1
682808,מגדל העמק,קד''ש,70,3,2,0,2100,0,0,0,1,0,1,0,0,0,0,1,0
682807,מגדל העמק,קד''ש,70,3,2,0,2100,0,0,0,1,0,1,0,0,0,0,1,0
682806,תל אביב יפו,יפו ג' - נווה גולן,45,25,3,0,4100,0,1,0,1,1,0,0,0,0,1,1,1
682804,בת ים,מרכז,70,25,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0
682803,בת ים,מרכז,70,25,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0
682802,פתח תקווה,קרול,70,3,2,536,3800,1,1,0,1,1,0,0,0,0,1,1,1
682801,תל אביב יפו,נוה חן,100,4,5,680,6400,0,0,1,1,1,1,0,1,0,1,1,1
682800,תל אביב יפו,נווה שרת,95,3,6,0,7100,0,1,1,1,1,0,0,0,0,1,1,0
682799,רחובות,שעריים,65,35,4,700,3200,1,1,0,1,1,0,0,0,1,0,0,1
682797,דימונה,גיורא יוספטל,70,3,2,0,2000,1,1,0,1,1,0,0,0,0,1,1,1
682796,פתח תקווה,יוספטל,60,25,4,400,3200,0,1,0,1,1,0,1,1,0,1,1,1
682795,תל אביב יפו,מול הפגודה,75,2,1,250,8000,0,1,1,1,1,0,1,0,0,1,1,0
682794,באר שבע,ד ,100,5,2,0,1300,1,1,0,1,1,1,0,0,0,1,0,0
682793,בת ים,רמת יוסף,45,2,1,530,3000,0,1,0,1,1,0,0,0,0,0,1,0
682792,נתניה,קרית נורדאו,76,3,3,0,3200,0,1,0,0,1,0,0,0,0,1,1,0
682791,ראשון לציון,קרית ראשון,60,3,6,630,4400,1,1,1,1,1,0,0,0,0,0,1,1
682790,בת ים,רמת יוסף,43,25,2,360,3000,0,1,0,1,1,1,0,0,0,0,0,0
682789,חולון,נאות רחל,85,35,2,600,4000,1,1,0,1,1,1,0,0,0,0,1,0
682788,חולון,נאות רחל,85,35,2,600,4000,1,1,0,1,1,1,0,0,0,0,1,0
682787,באר שבע,שכונה ה,70,4,1,550,2700,1,0,0,1,0,0,1,0,0,1,1,0
682786,חיפה,קרית אליעזר,90,35,2,350,1170,1,1,0,1,1,1,0,0,0,0,0,1
682784,עכו,נאות ים,65,3,2,0,2409,0,1,0,1,1,0,0,0,0,1,1,0
682783,עכו,נאות ים,65,3,2,0,2409,0,1,0,1,1,0,0,0,0,1,1,0
682782,אשקלון,ברנע,102,4,1,0,3200,0,0,1,1,1,0,0,0,0,0,1,1
682781,קרית ביאליק,סביניה הותיקה,96,4,2,0,3200,0,1,0,1,1,1,0,0,1,0,1,1
682780,קרית ביאליק,סביניה הותיקה,96,4,2,0,3200,0,1,0,1,1,1,0,0,1,0,1,1
682779,חיפה,רמת שאול,120,5,1,700,4300,1,1,0,1,1,1,1,1,0,1,1,0
682778,אור יהודה,ההסתדרות,75,3,4,550,3800,1,0,0,1,1,0,0,0,1,1,1,1
682777,חיפה,קרית חיים,80,3,0,0,2450,0,0,0,1,0,0,1,0,0,1,1,0
682771,אור עקיבא,אור ים,100,4,2,840,3800,1,0,0,1,1,1,0,1,1,0,1,0
682770,אור עקיבא,אור ים,100,4,2,840,3800,1,0,0,1,1,1,0,1,1,0,1,0
682769,אור עקיבא,אור ים,100,4,2,840,3800,1,0,0,1,1,1,0,1,1,0,1,0
682768,אור עקיבא,אור ים,100,4,2,840,3800,1,0,0,1,1,1,0,1,1,0,1,0
682767,נתניה,מרכז העיר,115,3,1,1600,4850,1,0,1,1,1,1,1,0,0,1,1,1
682766,רמת גן,הלל,68,2,1,0,4200,0,1,0,1,1,0,1,0,0,1,1,0
682764,ראשון לציון,רמז,60,2,0,550,3650,1,0,0,1,1,1,1,0,0,1,0,0
682763,ראשון לציון,רמז,60,2,0,550,3650,1,0,0,1,1,1,1,0,0,1,0,0
682762,תל אביב יפו,תל חיים,48,3,0,0,3700,1,0,0,1,0,0,0,0,0,0,0,0
682761,נהריה,גבעת טרומפלדור,55,3,1,230,2400,0,0,0,1,1,0,0,0,0,1,1,0
682760,גבעתיים,ארלוזורוב,75,35,0,0,6500,0,1,0,1,1,1,0,0,0,0,1,0
682759,חולון,אגרובנק,70,3,1,600,4200,0,0,1,1,1,0,0,0,0,1,1,0
682758,חולון,אגרובנק,70,3,1,600,4200,0,0,1,1,1,0,0,0,0,1,1,0
682757,לוד,שיכון ממשלתי,58,4,3,0,1,1,1,0,1,1,0,1,0,0,1,1,0
682756,רמת גן,מרכז,91,4,2,1167,7400,0,0,1,1,1,1,0,1,0,1,1,0
682755,חולון,קרית שרת,90,4,7,0,4700,0,1,1,1,1,0,1,0,1,1,1,0
682750,חיפה,רמת הדר,70,3,0,0,3000,0,0,1,1,1,1,0,0,1,0,0,0
682749,גבעת שמואל,רמת הדר,129,5,0,0,7000,0,0,1,1,1,1,1,1,1,0,0,0
682748,בת ים,צפון מערב,50,2,2,538,3500,0,0,0,1,1,0,0,0,0,0,0,0
682746,אילת,א,80,2,0,0,2700,1,1,0,1,1,1,1,1,0,1,1,1
682744,חיפה,שמבור,150,35,1,0,5000,0,0,1,1,1,1,0,0,0,1,1,0
682743,חיפה,הדר,50,25,2,380,1150,0,1,0,1,1,0,1,0,0,1,0,1
682742,נצרת עילית,הר יונה,90,3,0,0,3000,0,1,1,0,1,1,0,1,0,0,1,0
682740,לוד,חסכון ג',89,3,2,0,3200,1,1,0,1,1,0,0,0,0,0,1,1
682739,באר שבע,רמות,104,4,1,930,3450,0,0,1,1,1,1,0,1,0,0,1,1
682738,באר שבע,רמות,104,4,1,930,3450,0,0,1,1,1,1,0,1,0,0,1,1
682737,נתניה,זמנהוף,86,35,3,0,4400,0,0,1,1,1,0,0,0,0,0,1,0
682736,קרית ים,קרית ים ד,50,2,2,535,2500,0,1,0,1,0,1,1,0,0,1,1,0
682735,תל אביב יפו,נווה עופר - תל כביר,80,4,2,0,6000,0,1,0,1,1,0,0,0,0,0,0,0
682734,קריית מוצקין,דירה 4 חדרים,97,,2,850,4000,0,0,0,1,1,0,0,1,1,1,1,0
682732,פתח תקווה,עין גנים,85,3,0,840,4200,0,1,1,1,0,0,1,0,0,1,1,1
682731,באר שבע,שכונה ה,70,4,1,550,2900,1,0,0,1,0,0,1,0,0,1,1,0
682730,באר שבע,שכונה ה,70,4,1,550,2900,1,0,0,1,0,0,1,0,0,1,1,0
682729,חולון,מרכז,120,4,2,1300,6700,0,1,1,1,1,1,1,0,0,1,0,0
